lt,t,v,timestamp
2025-10-10T00:20:00.000,2025-10-10T08:20:00.000Z,0.877,2025-10-10T00:00:00Z
2025-10-10T00:10:00.000,2025-10-10T08:10:00.000Z,0.917,2025-10-10T00:00:00Z
2025-10-10T00:00:00.000,2025-10-10T08:00:00.000Z,0.875,2025-10-10T00:00:00Z
2025-10-09T23:50:00.000,2025-10-10T07:50:00.000Z,0.855,2025-10-10T00:00:00Z
2025-10-09T23:40:00.000,2025-10-10T07:40:00.000Z,0.95,2025-10-10T00:00:00Z
2025-10-09T23:30:00.000,2025-10-10T07:30:00.000Z,0.897,2025-10-10T00:00:00Z
2025-10-09T23:20:00.000,2025-10-10T07:20:00.000Z,0.738,2025-10-10T00:00:00Z
2025-10-09T23:10:00.000,2025-10-10T07:10:00.000Z,0.847,2025-10-10T00:00:00Z
2025-10-09T23:00:00.000,2025-10-10T07:00:00.000Z,1.016,2025-10-10T00:00:00Z
2025-10-09T22:50:00.000,2025-10-10T06:50:00.000Z,0.957,2025-10-10T00:00:00Z
2025-10-09T22:40:00.000,2025-10-10T06:40:00.000Z,1.201,2025-10-10T00:00:00Z
2025-10-09T22:30:00.000,2025-10-10T06:30:00.000Z,1.239,2025-10-10T00:00:00Z
2025-10-09T22:20:00.000,2025-10-10T06:20:00.000Z,1.051,2025-10-10T00:00:00Z
2025-10-09T22:10:00.000,2025-10-10T06:10:00.000Z,1.083,2025-10-10T00:00:00Z
2025-10-09T22:00:00.000,2025-10-10T06:00:00.000Z,1.097,2025-10-10T00:00:00Z
2025-10-09T21:50:00.000,2025-10-10T05:50:00.000Z,1.159,2025-10-10T00:00:00Z
2025-10-09T21:40:00.000,2025-10-10T05:40:00.000Z,1.18,2025-10-10T00:00:00Z
2025-10-09T21:30:00.000,2025-10-10T05:30:00.000Z,1.222,2025-10-10T00:00:00Z
2025-10-09T21:20:00.000,2025-10-10T05:20:00.000Z,1.259,2025-10-10T00:00:00Z
2025-10-09T21:10:00.000,2025-10-10T05:10:00.000Z,1.36,2025-10-10T00:00:00Z
2025-10-09T21:00:00.000,2025-10-10T05:00:00.000Z,1.38,2025-10-10T00:00:00Z
2025-10-09T20:50:00.000,2025-10-10T04:50:00.000Z,1.522,2025-10-10T00:00:00Z
2025-10-09T20:40:00.000,2025-10-10T04:40:00.000Z,1.659,2025-10-10T00:00:00Z
2025-10-09T20:30:00.000,2025-10-10T04:30:00.000Z,1.675,2025-10-10T00:00:00Z
2025-10-09T20:20:00.000,2025-10-10T04:20:00.000Z,1.663,2025-10-10T00:00:00Z
2025-10-09T20:10:00.000,2025-10-10T04:10:00.000Z,1.642,2025-10-10T00:00:00Z
2025-10-09T20:00:00.000,2025-10-10T04:00:00.000Z,1.582,2025-10-10T00:00:00Z
2025-10-09T19:50:00.000,2025-10-10T03:50:00.000Z,1.721,2025-10-10T00:00:00Z
2025-10-09T19:40:00.000,2025-10-10T03:40:00.000Z,1.723,2025-10-10T00:00:00Z
2025-10-09T19:30:00.000,2025-10-10T03:30:00.000Z,1.804,2025-10-10T00:00:00Z
2025-10-09T19:20:00.000,2025-10-10T03:20:00.000Z,1.849,2025-10-10T00:00:00Z
2025-10-09T19:10:00.000,2025-10-10T03:10:00.000Z,1.944,2025-10-10T00:00:00Z
2025-10-09T19:00:00.000,2025-10-10T03:00:00.000Z,2.045,2025-10-10T00:00:00Z
2025-10-09T18:50:00.000,2025-10-10T02:50:00.000Z,2.086,2025-10-10T00:00:00Z
2025-10-09T18:40:00.000,2025-10-10T02:40:00.000Z,2.129,2025-10-10T00:00:00Z
2025-10-09T18:30:00.000,2025-10-10T02:30:00.000Z,2.174,2025-10-10T00:00:00Z
2025-10-09T18:20:00.000,2025-10-10T02:20:00.000Z,2.057,2025-10-10T00:00:00Z
2025-10-09T18:10:00.000,2025-10-10T02:10:00.000Z,2.184,2025-10-10T00:00:00Z
2025-10-09T18:00:00.000,2025-10-10T02:00:00.000Z,2.408,2025-10-10T00:00:00Z
2025-10-09T17:50:00.000,2025-10-10T01:50:00.000Z,2.709,2025-10-10T00:00:00Z
2025-10-09T17:40:00.000,2025-10-10T01:40:00.000Z,2.91,2025-10-10T00:00:00Z
2025-10-09T17:30:00.000,2025-10-10T01:30:00.000Z,3.064,2025-10-10T00:00:00Z
2025-10-09T17:20:00.000,2025-10-10T01:20:00.000Z,3.273,2025-10-10T00:00:00Z
2025-10-09T17:10:00.000,2025-10-10T01:10:00.000Z,3.515,2025-10-10T00:00:00Z
2025-10-09T17:00:00.000,2025-10-10T01:00:00.000Z,3.587,2025-10-10T00:00:00Z
2025-10-09T16:50:00.000,2025-10-10T00:50:00.000Z,3.819,2025-10-10T00:00:00Z
2025-10-09T16:40:00.000,2025-10-10T00:40:00.000Z,3.979,2025-10-10T00:00:00Z
2025-10-09T16:30:00.000,2025-10-10T00:30:00.000Z,4.1,2025-10-10T00:00:00Z
2025-10-09T16:20:00.000,2025-10-10T00:20:00.000Z,4.683,2025-10-10T00:00:00Z
2025-10-09T16:10:00.000,2025-10-10T00:10:00.000Z,5.058,2025-10-10T00:00:00Z
2025-10-09T16:00:00.000,2025-10-10T00:00:00.000Z,5.312,2025-10-10T00:00:00Z
2025-10-09T15:50:00.000,2025-10-09T23:50:00.000Z,5.346,2025-10-09T00:00:00Z
2025-10-09T15:40:00.000,2025-10-09T23:40:00.000Z,5.687,2025-10-09T00:00:00Z
2025-10-09T15:30:00.000,2025-10-09T23:30:00.000Z,5.662,2025-10-09T00:00:00Z
2025-10-09T15:20:00.000,2025-10-09T23:20:00.000Z,5.99,2025-10-09T00:00:00Z
2025-10-09T15:10:00.000,2025-10-09T23:10:00.000Z,5.989,2025-10-09T00:00:00Z
2025-10-09T15:00:00.000,2025-10-09T23:00:00.000Z,6.133,2025-10-09T00:00:00Z
2025-10-09T14:50:00.000,2025-10-09T22:50:00.000Z,6.13,2025-10-09T00:00:00Z
2025-10-09T14:40:00.000,2025-10-09T22:40:00.000Z,6.333,2025-10-09T00:00:00Z
2025-10-09T14:30:00.000,2025-10-09T22:30:00.000Z,6.312,2025-10-09T00:00:00Z
2025-10-09T14:20:00.000,2025-10-09T22:20:00.000Z,6.339,2025-10-09T00:00:00Z
2025-10-09T14:10:00.000,2025-10-09T22:10:00.000Z,6.371,2025-10-09T00:00:00Z
2025-10-09T14:00:00.000,2025-10-09T22:00:00.000Z,6.369,2025-10-09T00:00:00Z
2025-10-09T13:50:00.000,2025-10-09T21:50:00.000Z,6.291,2025-10-09T00:00:00Z
2025-10-09T13:40:00.000,2025-10-09T21:40:00.000Z,6.238,2025-10-09T00:00:00Z
2025-10-09T13:30:00.000,2025-10-09T21:30:00.000Z,6.314,2025-10-09T00:00:00Z
2025-10-09T13:20:00.000,2025-10-09T21:20:00.000Z,6.451,2025-10-09T00:00:00Z
2025-10-09T13:10:00.000,2025-10-09T21:10:00.000Z,6.809,2025-10-09T00:00:00Z
2025-10-09T13:00:00.000,2025-10-09T21:00:00.000Z,6.723,2025-10-09T00:00:00Z
2025-10-09T12:50:00.000,2025-10-09T20:50:00.000Z,6.712,2025-10-09T00:00:00Z
2025-10-09T12:40:00.000,2025-10-09T20:40:00.000Z,6.368,2025-10-09T00:00:00Z
2025-10-09T12:30:00.000,2025-10-09T20:30:00.000Z,6.454,2025-10-09T00:00:00Z
2025-10-09T12:20:00.000,2025-10-09T20:20:00.000Z,6.371,2025-10-09T00:00:00Z
2025-10-09T12:10:00.000,2025-10-09T20:10:00.000Z,6.43,2025-10-09T00:00:00Z
2025-10-09T12:00:00.000,2025-10-09T20:00:00.000Z,6.071,2025-10-09T00:00:00Z
2025-10-09T11:50:00.000,2025-10-09T19:50:00.000Z,6.224,2025-10-09T00:00:00Z
2025-10-09T11:40:00.000,2025-10-09T19:40:00.000Z,6.07,2025-10-09T00:00:00Z
2025-10-09T11:30:00.000,2025-10-09T19:30:00.000Z,5.683,2025-10-09T00:00:00Z
2025-10-09T11:20:00.000,2025-10-09T19:20:00.000Z,5.634,2025-10-09T00:00:00Z
2025-10-09T11:10:00.000,2025-10-09T19:10:00.000Z,5.667,2025-10-09T00:00:00Z
2025-10-09T11:00:00.000,2025-10-09T19:00:00.000Z,5.443,2025-10-09T00:00:00Z
2025-10-09T10:50:00.000,2025-10-09T18:50:00.000Z,5.506,2025-10-09T00:00:00Z
2025-10-09T10:40:00.000,2025-10-09T18:40:00.000Z,5.33,2025-10-09T00:00:00Z
2025-10-09T10:30:00.000,2025-10-09T18:30:00.000Z,5.364,2025-10-09T00:00:00Z
2025-10-09T10:20:00.000,2025-10-09T18:20:00.000Z,5.232,2025-10-09T00:00:00Z
2025-10-09T10:10:00.000,2025-10-09T18:10:00.000Z,5.3,2025-10-09T00:00:00Z
2025-10-09T10:00:00.000,2025-10-09T18:00:00.000Z,5.341,2025-10-09T00:00:00Z
2025-10-09T09:50:00.000,2025-10-09T17:50:00.000Z,5.083,2025-10-09T00:00:00Z
2025-10-09T09:40:00.000,2025-10-09T17:40:00.000Z,4.853,2025-10-09T00:00:00Z
2025-10-09T09:30:00.000,2025-10-09T17:30:00.000Z,4.58,2025-10-09T00:00:00Z
2025-10-09T09:20:00.000,2025-10-09T17:20:00.000Z,4.251,2025-10-09T00:00:00Z
2025-10-09T09:10:00.000,2025-10-09T17:10:00.000Z,4.358,2025-10-09T00:00:00Z
2025-10-09T09:00:00.000,2025-10-09T17:00:00.000Z,4.23,2025-10-09T00:00:00Z
2025-10-09T08:50:00.000,2025-10-09T16:50:00.000Z,4.036,2025-10-09T00:00:00Z
2025-10-09T08:40:00.000,2025-10-09T16:40:00.000Z,4.076,2025-10-09T00:00:00Z
2025-10-09T08:30:00.000,2025-10-09T16:30:00.000Z,3.804,2025-10-09T00:00:00Z
2025-10-09T08:20:00.000,2025-10-09T16:20:00.000Z,3.554,2025-10-09T00:00:00Z
2025-10-09T08:10:00.000,2025-10-09T16:10:00.000Z,3.448,2025-10-09T00:00:00Z
2025-10-09T08:00:00.000,2025-10-09T16:00:00.000Z,3.231,2025-10-09T00:00:00Z
2025-10-09T07:50:00.000,2025-10-09T15:50:00.000Z,3.01,2025-10-09T00:00:00Z
2025-10-09T07:40:00.000,2025-10-09T15:40:00.000Z,2.809,2025-10-09T00:00:00Z
2025-10-09T07:30:00.000,2025-10-09T15:30:00.000Z,2.546,2025-10-09T00:00:00Z
2025-10-09T07:20:00.000,2025-10-09T15:20:00.000Z,2.291,2025-10-09T00:00:00Z
2025-10-09T07:10:00.000,2025-10-09T15:10:00.000Z,1.936,2025-10-09T00:00:00Z
2025-10-09T07:00:00.000,2025-10-09T15:00:00.000Z,1.689,2025-10-09T00:00:00Z
2025-10-09T06:50:00.000,2025-10-09T14:50:00.000Z,1.662,2025-10-09T00:00:00Z
2025-10-09T06:40:00.000,2025-10-09T14:40:00.000Z,1.38,2025-10-09T00:00:00Z
2025-10-09T06:30:00.000,2025-10-09T14:30:00.000Z,1.112,2025-10-09T00:00:00Z
2025-10-09T06:20:00.000,2025-10-09T14:20:00.000Z,0.83,2025-10-09T00:00:00Z
2025-10-09T06:10:00.000,2025-10-09T14:10:00.000Z,0.691,2025-10-09T00:00:00Z
2025-10-09T06:00:00.000,2025-10-09T14:00:00.000Z,0.596,2025-10-09T00:00:00Z
2025-10-09T05:50:00.000,2025-10-09T13:50:00.000Z,0.636,2025-10-09T00:00:00Z
2025-10-09T05:40:00.000,2025-10-09T13:40:00.000Z,1.04,2025-10-09T00:00:00Z
2025-10-09T05:30:00.000,2025-10-09T13:30:00.000Z,0.769,2025-10-09T00:00:00Z
2025-10-09T05:20:00.000,2025-10-09T13:20:00.000Z,0.985,2025-10-09T00:00:00Z
2025-10-09T05:10:00.000,2025-10-09T13:10:00.000Z,1.084,2025-10-09T00:00:00Z
2025-10-09T05:00:00.000,2025-10-09T13:00:00.000Z,1.112,2025-10-09T00:00:00Z
2025-10-09T04:50:00.000,2025-10-09T12:50:00.000Z,1.012,2025-10-09T00:00:00Z
2025-10-09T04:40:00.000,2025-10-09T12:40:00.000Z,1.05,2025-10-09T00:00:00Z
2025-10-09T04:30:00.000,2025-10-09T12:30:00.000Z,0.918,2025-10-09T00:00:00Z
2025-10-09T04:20:00.000,2025-10-09T12:20:00.000Z,1.063,2025-10-09T00:00:00Z
2025-10-09T04:10:00.000,2025-10-09T12:10:00.000Z,1.067,2025-10-09T00:00:00Z
2025-10-09T04:00:00.000,2025-10-09T12:00:00.000Z,0.837,2025-10-09T00:00:00Z
2025-10-09T03:50:00.000,2025-10-09T11:50:00.000Z,0.94,2025-10-09T00:00:00Z
2025-10-09T03:40:00.000,2025-10-09T11:40:00.000Z,0.904,2025-10-09T00:00:00Z
2025-10-09T03:30:00.000,2025-10-09T11:30:00.000Z,0.998,2025-10-09T00:00:00Z
2025-10-09T03:20:00.000,2025-10-09T11:20:00.000Z,1.057,2025-10-09T00:00:00Z
2025-10-09T03:10:00.000,2025-10-09T11:10:00.000Z,0.904,2025-10-09T00:00:00Z
2025-10-09T03:00:00.000,2025-10-09T11:00:00.000Z,0.937,2025-10-09T00:00:00Z
2025-10-09T02:50:00.000,2025-10-09T10:50:00.000Z,0.854,2025-10-09T00:00:00Z
2025-10-09T02:40:00.000,2025-10-09T10:40:00.000Z,1.015,2025-10-09T00:00:00Z
2025-10-09T02:30:00.000,2025-10-09T10:30:00.000Z,1.073,2025-10-09T00:00:00Z
2025-10-09T02:20:00.000,2025-10-09T10:20:00.000Z,1.014,2025-10-09T00:00:00Z
2025-10-09T02:10:00.000,2025-10-09T10:10:00.000Z,1.154,2025-10-09T00:00:00Z
2025-10-09T02:00:00.000,2025-10-09T10:00:00.000Z,0.932,2025-10-09T00:00:00Z
2025-10-09T01:50:00.000,2025-10-09T09:50:00.000Z,0.722,2025-10-09T00:00:00Z
2025-10-09T01:40:00.000,2025-10-09T09:40:00.000Z,0.607,2025-10-09T00:00:00Z
2025-10-09T01:30:00.000,2025-10-09T09:30:00.000Z,0.709,2025-10-09T00:00:00Z
2025-10-09T01:20:00.000,2025-10-09T09:20:00.000Z,0.718,2025-10-09T00:00:00Z
2025-10-09T01:10:00.000,2025-10-09T09:10:00.000Z,0.933,2025-10-09T00:00:00Z
2025-10-09T01:00:00.000,2025-10-09T09:00:00.000Z,0.959,2025-10-09T00:00:00Z
2025-10-09T00:50:00.000,2025-10-09T08:50:00.000Z,0.785,2025-10-09T00:00:00Z
2025-10-09T00:40:00.000,2025-10-09T08:40:00.000Z,1.178,2025-10-09T00:00:00Z
2025-10-09T00:30:00.000,2025-10-09T08:30:00.000Z,1.105,2025-10-09T00:00:00Z
2025-10-09T00:20:00.000,2025-10-09T08:20:00.000Z,0.816,2025-10-09T00:00:00Z
2025-10-09T00:10:00.000,2025-10-09T08:10:00.000Z,0.675,2025-10-09T00:00:00Z
2025-10-09T00:00:00.000,2025-10-09T08:00:00.000Z,0.684,2025-10-09T00:00:00Z
2025-10-08T23:50:00.000,2025-10-09T07:50:00.000Z,0.609,2025-10-09T00:00:00Z
2025-10-08T23:40:00.000,2025-10-09T07:40:00.000Z,0.689,2025-10-09T00:00:00Z
2025-10-08T23:30:00.000,2025-10-09T07:30:00.000Z,0.475,2025-10-09T00:00:00Z
2025-10-08T23:20:00.000,2025-10-09T07:20:00.000Z,0.474,2025-10-09T00:00:00Z
2025-10-08T23:10:00.000,2025-10-09T07:10:00.000Z,0.497,2025-10-09T00:00:00Z
2025-10-08T23:00:00.000,2025-10-09T07:00:00.000Z,0.494,2025-10-09T00:00:00Z
2025-10-08T22:50:00.000,2025-10-09T06:50:00.000Z,0.434,2025-10-09T00:00:00Z
2025-10-08T22:40:00.000,2025-10-09T06:40:00.000Z,0.454,2025-10-09T00:00:00Z
2025-10-08T22:30:00.000,2025-10-09T06:30:00.000Z,0.32,2025-10-09T00:00:00Z
2025-10-08T22:20:00.000,2025-10-09T06:20:00.000Z,0.661,2025-10-09T00:00:00Z
